user,keycode,event,time
Dmitry1337,110,Down,1649498951.3103514
Dmitry1337,110,Up,1649498951.3840334
Dmitry1337,32,Down,1649498951.4944978
Dmitry1337,32,Up,1649498951.5738347
Dmitry1337,47,Down,1649498951.681556
Dmitry1337,104,Down,1649498951.801573
Dmitry1337,104,Up,1649498951.8283503
Dmitry1337,47,Up,1649498951.8895497
Dmitry1337,65288,Down,1649498952.0303411
Dmitry1337,65288,Up,1649498952.177736
Dmitry1337,65288,Down,1649498952.2629929
Dmitry1337,65288,Up,1649498952.3306882
Dmitry1337,65506,Down,1649498952.3967116
Dmitry1337,72,Down,1649498952.5097497
Dmitry1337,72,Up,1649498952.5719664
Dmitry1337,65032,Up,1649498952.747886
Dmitry1337,97,Down,1649498952.7896628
Dmitry1337,97,Up,1649498952.8822026
Dmitry1337,116,Down,1649498953.838857
Dmitry1337,104,Down,1649498953.9227214
Dmitry1337,116,Up,1649498953.9361858
Dmitry1337,104,Up,1649498954.008606
Dmitry1337,32,Down,1649498954.271492
Dmitry1337,32,Up,1649498954.3448005
Dmitry1337,111,Down,1649498955.2583227
Dmitry1337,102,Down,1649498955.3179002
Dmitry1337,111,Up,1649498955.3321228
Dmitry1337,102,Up,1649498955.3973055
Dmitry1337,32,Down,1649498955.719623
Dmitry1337,32,Up,1649498955.7499726
Dmitry1337,109,Down,1649498956.4641395
Dmitry1337,109,Up,1649498956.5320196
Dmitry1337,105,Down,1649498956.6454127
Dmitry1337,105,Up,1649498956.7304213
Dmitry1337,100,Down,1649498957.98978
Dmitry1337,100,Up,1649498958.0947149
Dmitry1337,115,Down,1649498958.2001264
Dmitry1337,115,Up,1649498958.2987597
Dmitry1337,116,Down,1649498958.9884799
Dmitry1337,116,Up,1649498959.069091
Dmitry1337,32,Down,1649498959.3010292
Dmitry1337,32,Up,1649498959.3875735
Dmitry1337,116,Down,1649498959.5538545
Dmitry1337,116,Up,1649498959.6406136
Dmitry1337,119,Down,1649498959.7630548
Dmitry1337,119,Up,1649498959.853557
Dmitry1337,111,Down,1649498959.8955894
Dmitry1337,111,Up,1649498959.9869533
Dmitry1337,32,Down,1649498960.418273
Dmitry1337,32,Up,1649498960.5032704
Dmitry1337,116,Down,1649498960.9225774
Dmitry1337,104,Down,1649498960.9879723
Dmitry1337,116,Up,1649498961.0016198
Dmitry1337,104,Up,1649498961.0738866
Dmitry1337,101,Down,1649498961.1330812
Dmitry1337,101,Up,1649498961.2250571
Dmitry1337,105,Down,1649498961.3630524
Dmitry1337,105,Up,1649498961.4425755
Dmitry1337,114,Down,1649498961.5451076
Dmitry1337,114,Up,1649498961.6438208
Dmitry1337,47,Down,1649498962.0550194
Dmitry1337,47,Up,1649498962.1840482
Dmitry1337,65288,Down,1649498962.592581
Dmitry1337,65288,Up,1649498962.6903408
Dmitry1337,46,Down,1649498962.9212368
Dmitry1337,46,Up,1649498962.9958966
Dmitry1337,32,Down,1649498963.1730509
Dmitry1337,32,Up,1649498963.2475438
Dmitry1337,65506,Down,1649498963.334312
Dmitry1337,65,Down,1649498963.5084138
Dmitry1337,65032,Up,1649498963.571168
Dmitry1337,97,Up,1649498963.5939698
Dmitry1337,108,Down,1649498964.1658158
Dmitry1337,108,Up,1649498964.2097135
Dmitry1337,108,Down,1649498964.2898648
Dmitry1337,108,Up,1649498964.3716683
Dmitry1337,32,Down,1649498964.9682484
Dmitry1337,32,Up,1649498965.0539691
Dmitry1337,108,Down,1649498965.5398614
Dmitry1337,108,Up,1649498965.6249619
Dmitry1337,105,Down,1649498965.793468
Dmitry1337,105,Up,1649498965.8739984
Dmitry1337,107,Down,1649498967.0682023
Dmitry1337,107,Up,1649498967.1404798
Dmitry1337,101,Down,1649498967.179413
Dmitry1337,101,Up,1649498967.2518325
Dmitry1337,110,Down,1649498967.528075
Dmitry1337,110,Up,1649498967.6138768
Dmitry1337,101,Down,1649498967.6485028
Dmitry1337,101,Up,1649498967.7339492
Dmitry1337,115,Down,1649498968.0638738
Dmitry1337,115,Up,1649498968.1259959
Dmitry1337,115,Down,1649498968.2014835
Dmitry1337,115,Up,1649498968.2943826
Dmitry1337,32,Down,1649498968.444915
Dmitry1337,32,Up,1649498968.5425334
Dmitry1337,105,Down,1649498968.8828366
Dmitry1337,105,Up,1649498968.9436796
Dmitry1337,109,Down,1649498969.051725
Dmitry1337,109,Up,1649498969.1374004
Dmitry1337,97,Down,1649498969.1782744
Dmitry1337,97,Up,1649498969.2719114
Dmitry1337,103,Down,1649498969.4206948
Dmitry1337,103,Up,1649498969.543824
Dmitry1337,101,Down,1649498969.5938437
Dmitry1337,101,Up,1649498969.691356
Dmitry1337,47,Down,1649498969.8192523
Dmitry1337,47,Up,1649498969.9421923
Dmitry1337,65288,Down,1649498970.2901177
Dmitry1337,65288,Up,1649498970.4061072
Dmitry1337,46,Down,1649498970.4664023
Dmitry1337,46,Up,1649498970.5770159
Dmitry1337,32,Down,1649498970.8596697
Dmitry1337,32,Up,1649498970.9517767
Dmitry1337,65506,Down,1649498971.3328755
Dmitry1337,83,Down,1649498971.4589467
Dmitry1337,65032,Up,1649498971.5092235
Dmitry1337,115,Up,1649498971.557561
Dmitry1337,105,Down,1649498972.289244
Dmitry1337,105,Up,1649498972.3565784
Dmitry1337,120,Down,1649498973.0471926
Dmitry1337,120,Up,1649498973.157899
Dmitry1337,116,Down,1649498973.4506834
Dmitry1337,116,Up,1649498973.5483613
Dmitry1337,104,Down,1649498973.6154416
Dmitry1337,104,Up,1649498973.7120214
Dmitry1337,46,Down,1649498974.2018578
Dmitry1337,46,Up,1649498974.2944598
Dmitry1337,32,Down,1649498974.8548362
Dmitry1337,32,Up,1649498974.915851
Dmitry1337,65506,Down,1649498975.0468426
Dmitry1337,71,Down,1649498975.179248
Dmitry1337,71,Up,1649498975.2599132
Dmitry1337,65032,Up,1649498975.26975
Dmitry1337,97,Down,1649498975.7413309
Dmitry1337,97,Up,1649498975.8400826
Dmitry1337,116,Down,1649498976.5824895
Dmitry1337,104,Down,1649498976.6417623
Dmitry1337,116,Up,1649498976.6616616
Dmitry1337,104,Up,1649498976.7215204
Dmitry1337,101,Down,1649498977.2079327
Dmitry1337,101,Up,1649498977.2987576
Dmitry1337,114,Down,1649498979.471751
Dmitry1337,105,Down,1649498979.5370483
Dmitry1337,114,Up,1649498979.550706
Dmitry1337,105,Up,1649498979.6094773
Dmitry1337,110,Down,1649498980.313663
Dmitry1337,110,Up,1649498980.388261
Dmitry1337,103,Down,1649498980.4025228
Dmitry1337,103,Up,1649498980.483278
Dmitry1337,32,Down,1649498980.6645236
Dmitry1337,32,Up,1649498980.7453158
Dmitry1337,116,Down,1649498981.4631314
Dmitry1337,116,Up,1649498981.5441349
Dmitry1337,104,Down,1649498981.5519288
