user,keycode,event,time
nevova,32,Up,1649332133.3844647
nevova,76,Down,1649332133.8144553
nevova,76,Up,1649332133.919425
nevova,84,Down,1649332134.1194606
nevova,84,Up,1649332134.2074654
nevova,89,Down,1649332134.2876987
nevova,89,Up,1649332134.3834825
nevova,66,Down,1649332134.4717274
nevova,66,Up,1649332134.5597363
nevova,67,Down,1649332134.5837367
nevova,67,Up,1649332134.687746
nevova,74,Down,1649332134.7117515
nevova,74,Up,1649332134.8077638
nevova,68,Down,1649332134.991755
nevova,68,Up,1649332135.1106784
nevova,66,Down,1649332135.1426644
nevova,66,Up,1649332135.2386918
nevova,88,Down,1649332135.2786963
nevova,88,Up,1649332135.3667018
