user,keycode,event,time
Imya,80,Up,1649264286.6178823
Imya,69,Down,1649264286.665857
Imya,82,Down,1649264286.7298188
Imya,69,Up,1649264286.7857866
Imya,82,Up,1649264286.825764
Imya,8,Down,1649264287.7621174
Imya,8,Up,1649264287.81009
Imya,65,Down,1649264288.0659444
Imya,65,Up,1649264288.2178571
Imya,82,Down,1649264288.3937566
Imya,32,Down,1649264288.5137088
Imya,82,Up,1649264288.5456913
Imya,32,Up,1649264288.6416411
Imya,77,Down,1649264289.2101107
Imya,77,Up,1649264289.2740743
Imya,65,Down,1649264289.394006
Imya,65,Up,1649264289.457478
Imya,78,Down,1649264289.5704136
Imya,78,Up,1649264289.6264002
Imya,32,Down,1649264289.7223277
Imya,32,Up,1649264289.8102767
Imya,69,Down,1649264290.7377677
Imya,69,Up,1649264290.8017452
Imya,65,Down,1649264290.945663
Imya,65,Up,1649264291.0658295
Imya,82,Down,1649264292.2503018
Imya,82,Up,1649264292.330256
Imya,84,Down,1649264292.642316
Imya,84,Up,1649264292.6982844
Imya,72,Down,1649264292.7142756
Imya,72,Up,1649264292.7862341
Imya,32,Down,1649264293.1053634
Imya,32,Up,1649264293.1863165
Imya,70,Down,1649264293.8663318
Imya,70,Up,1649264293.930297
Imya,79,Down,1649264294.2341218
Imya,79,Up,1649264294.3300667
Imya,85,Down,1649264295.8099654
Imya,85,Up,1649264295.8659344
Imya,82,Down,1649264295.9780607
Imya,82,Up,1649264296.0580149
Imya,84,Down,1649264296.993525
Imya,84,Up,1649264297.0574887
Imya,72,Down,1649264297.0894713
Imya,72,Up,1649264297.1944113
Imya,32,Down,1649264297.3303335
Imya,32,Up,1649264297.4102886
Imya,85,Down,1649264297.8100586
Imya,85,Up,1649264297.8740244
Imya,78,Down,1649264298.009945
Imya,78,Up,1649264298.089899
Imya,68,Down,1649264299.2104125
Imya,68,Up,1649264299.2823727
Imya,69,Down,1649264299.4102979
Imya,69,Up,1649264299.4742618
Imya,82,Down,1649264299.6101837
Imya,82,Up,1649264299.738111
Imya,32,Down,1649264299.7461061
Imya,32,Up,1649264299.8580425
Imya,71,Down,1649264300.6662982
Imya,71,Up,1649264300.754248
Imya,73,Down,1649264301.0096693
Imya,73,Up,1649264301.0896256
Imya,86,Down,1649264301.5539732
Imya,86,Up,1649264301.6179366
Imya,69,Down,1649264301.8498044
Imya,32,Down,1649264301.9377534
Imya,69,Up,1649264301.9857268
Imya,32,Up,1649264302.0736759
Imya,8,Down,1649264302.7299
Imya,8,Up,1649264302.801859
Imya,191,Down,1649264302.9697628
Imya,191,Up,1649264303.0337255
Imya,32,Down,1649264303.081698
Imya,32,Up,1649264303.1936347
Imya,8,Down,1649264303.6973472
Imya,8,Up,1649264303.7703059
Imya,8,Down,1649264303.8662503
Imya,8,Up,1649264303.930214
Imya,190,Down,1649264304.5458622
Imya,190,Up,1649264304.6178217
Imya,32,Down,1649264304.657798
Imya,32,Up,1649264304.7457485
Imya,71,Down,1649264305.5379024
Imya,71,Up,1649264305.6098611
Imya,82,Down,1649264305.8584085
Imya,82,Up,1649264305.9223726
Imya,69,Down,1649264306.042305
Imya,69,Up,1649264306.106267
Imya,69,Down,1649264306.1782265
Imya,69,Up,1649264306.2501848
Imya,78,Down,1649264306.3621216
Imya,78,Up,1649264306.4500716
Imya,32,Down,1649264306.4980435
Imya,32,Up,1649264306.6019845
Imya,77,Down,1649264307.2342722
Imya,77,Up,1649264307.3062315
Imya,65,Down,1649264307.3302186
Imya,65,Up,1649264307.4341586
Imya,78,Down,1649264307.5221093
Imya,78,Up,1649264307.609649
Imya,32,Down,1649264307.6575985
Imya,32,Up,1649264307.7775297
Imya,72,Down,1649264308.5217907
Imya,72,Up,1649264308.6097398
Imya,65,Down,1649264308.8575988
Imya,65,Up,1649264308.945548
Imya,84,Down,1649264308.9775305
Imya,84,Up,1649264309.0744765
Imya,72,Down,1649264309.2024024
Imya,72,Up,1649264309.282356
Imya,32,Down,1649264309.394292
Imya,32,Up,1649264309.5142233
Imya,79,Down,1649264310.369735
Imya,79,Up,1649264310.4502783
Imya,70,Down,1649264310.6101685
Imya,32,Down,1649264310.6981192
Imya,70,Up,1649264310.7540865
Imya,32,Up,1649264310.8260453
Imya,77,Down,1649264311.4901996
Imya,77,Up,1649264311.5461693
Imya,73,Down,1649264311.7140718
Imya,73,Up,1649264311.7860305
Imya,68,Down,1649264312.3538072
Imya,68,Up,1649264312.426766
Imya,83,Down,1649264312.8981872
Imya,83,Up,1649264312.9701452
Imya,84,Down,1649264313.089645
Imya,84,Up,1649264313.1616004
Imya,32,Down,1649264313.2335446
Imya,32,Up,1649264313.345478
Imya,84,Down,1649264314.2739692
Imya,84,Up,1649264314.337932
Imya,87,Down,1649264314.4338777
Imya,87,Up,1649264314.497841
Imya,79,Down,1649264314.769685
Imya,79,Up,1649264314.833649
Imya,32,Down,1649264314.9056284
Imya,32,Up,1649264314.9856036
Imya,84,Down,1649264315.7696826
Imya,84,Up,1649264315.841642
Imya,72,Down,1649264316.001578
Imya,72,Up,1649264316.0580516
Imya,69,Down,1649264316.274113
Imya,69,Up,1649264316.3616157
Imya,73,Down,1649264316.7224216
Imya,73,Up,1649264316.7853873
Imya,82,Down,1649264317.3217788
Imya,82,Up,1649264317.4097276
Imya,190,Down,1649264318.00239
Imya,190,Up,1649264318.0823445
Imya,32,Down,1649264318.2022803
Imya,32,Up,1649264318.2982311
Imya,65,Down,1649264319.0257459
Imya,65,Up,1649264319.1377032
Imya,76,Down,1649264319.32262
Imya,76,Up,1649264319.3705928
Imya,76,Down,1649264319.4655406
Imya,76,Up,1649264319.5305016
Imya,32,Down,1649264319.6178634
Imya,32,Up,1649264319.6978233
Imya,76,Down,1649264320.529891
Imya,76,Up,1649264320.593855
Imya,73,Down,1649264320.777772
Imya,73,Up,1649264320.8337398
Imya,75,Down,1649264321.9300282
Imya,75,Up,1649264321.9935288
Imya,69,Down,1649264322.3300416
Imya,69,Up,1649264322.3940055
Imya,78,Down,1649264322.6501725
Imya,78,Up,1649264322.722132
Imya,69,Down,1649264323.009614
Imya,69,Up,1649264323.0735621
Imya,83,Down,1649264323.5303
Imya,83,Up,1649264323.6022594
Imya,83,Down,1649264323.674218
Imya,32,Down,1649264323.7621677
Imya,83,Up,1649264323.7781591
Imya,32,Up,1649264323.8661087
Imya,73,Down,1649264324.313447
Imya,73,Up,1649264324.3784096
Imya,77,Down,1649264324.6582496
Imya,77,Up,1649264324.7062232
Imya,65,Down,1649264324.7621915
Imya,65,Up,1649264324.8421445
Imya,71,Down,1649264326.049684
Imya,71,Up,1649264326.1296558
Imya,69,Down,1649264326.185624
Imya,69,Up,1649264326.2575665
Imya,190,Down,1649264327.1620493
Imya,190,Up,1649264327.2499995
Imya,32,Down,1649264327.618399
Imya,32,Up,1649264327.7303352
Imya,83,Down,1649264328.3939552
Imya,83,Up,1649264328.481905
Imya,73,Down,1649264328.7218046
Imya,73,Up,1649264328.8024073
Imya,88,Down,1649264329.1621642
Imya,88,Up,1649264329.2661042
Imya,84,Down,1649264330.002003
Imya,84,Up,1649264330.081626
