user,keycode,event,time
DDD,65,Up,1649262602.1592944
DDD,78,Down,1649262602.2812085
DDD,78,Up,1649262602.3502893
DDD,32,Down,1649262602.6925428
DDD,32,Up,1649262602.7896273
DDD,72,Down,1649262603.5111818
DDD,72,Up,1649262603.586526
DDD,65,Down,1649262603.8265069
DDD,65,Up,1649262603.944453
DDD,84,Down,1649262604.1891265
DDD,84,Up,1649262604.2606032
DDD,72,Down,1649262604.3857126
DDD,72,Up,1649262604.4464712
DDD,32,Down,1649262605.0149798
DDD,32,Up,1649262605.1234345
DDD,79,Down,1649262605.3276236
DDD,79,Up,1649262605.3986092
DDD,70,Down,1649262605.9323986
DDD,70,Up,1649262606.015233
DDD,32,Down,1649262606.2486653
DDD,32,Up,1649262606.3402467
DDD,77,Down,1649262607.1982067
DDD,77,Up,1649262607.2584589
DDD,73,Down,1649262607.5525222
DDD,73,Up,1649262607.6227942
DDD,68,Down,1649262607.7681892
DDD,68,Up,1649262607.8641984
DDD,83,Down,1649262608.8102999
DDD,83,Up,1649262608.902665
DDD,84,Down,1649262609.1002011
DDD,84,Up,1649262609.1663291
DDD,32,Down,1649262609.5362718
DDD,32,Up,1649262609.6143322
DDD,84,Down,1649262610.0785377
DDD,84,Up,1649262610.1943505
DDD,87,Down,1649262610.370877
DDD,87,Up,1649262610.4555047
DDD,79,Down,1649262610.613728
DDD,79,Up,1649262610.7643988
DDD,32,Down,1649262611.0023959
DDD,32,Up,1649262611.0703263
DDD,84,Down,1649262611.304427
DDD,84,Up,1649262611.3742633
DDD,72,Down,1649262611.5416746
DDD,72,Up,1649262611.605115
DDD,69,Down,1649262611.9716604
DDD,69,Up,1649262612.0459292
DDD,73,Down,1649262613.1592698
DDD,73,Up,1649262613.2264075
DDD,82,Down,1649262613.8136227
DDD,82,Up,1649262613.895758
DDD,190,Down,1649262614.8124483
DDD,190,Up,1649262614.8684838
DDD,32,Down,1649262615.0593543
DDD,32,Up,1649262615.2142162
DDD,65,Down,1649262615.4588027
DDD,65,Up,1649262615.6238918
DDD,76,Down,1649262615.8283143
DDD,76,Up,1649262615.9236007
DDD,76,Down,1649262616.0196695
DDD,76,Up,1649262616.108243
DDD,32,Down,1649262616.7792397
DDD,32,Up,1649262616.9021606
DDD,76,Down,1649262617.2209346
DDD,76,Up,1649262617.2646806
DDD,73,Down,1649262617.4603555
DDD,73,Up,1649262617.5427213
DDD,75,Down,1649262618.1091025
DDD,75,Up,1649262618.1986933
DDD,69,Down,1649262618.3863485
DDD,69,Up,1649262618.490789
DDD,78,Down,1649262618.9922829
DDD,78,Up,1649262619.0683148
DDD,69,Down,1649262619.1902523
DDD,69,Up,1649262619.2882996
DDD,83,Down,1649262619.4886067
DDD,83,Up,1649262619.5788915
DDD,83,Down,1649262619.6824124
DDD,83,Up,1649262619.7554173
DDD,32,Down,1649262619.8963332
DDD,32,Up,1649262619.9817216
DDD,73,Down,1649262620.1739862
DDD,73,Up,1649262620.2484071
DDD,77,Down,1649262620.4902787
DDD,77,Up,1649262620.5693092
DDD,65,Down,1649262620.73052
DDD,65,Up,1649262620.792934
DDD,71,Down,1649262621.902535
DDD,71,Up,1649262621.9797785
DDD,69,Down,1649262622.2266376
DDD,69,Up,1649262622.2967567
DDD,190,Down,1649262622.6576204
DDD,190,Up,1649262622.680611
DDD,32,Down,1649262622.8242507
DDD,32,Up,1649262622.9323168
DDD,83,Down,1649262623.3511727
DDD,83,Up,1649262623.4643202
DDD,73,Down,1649262623.6403368
DDD,73,Up,1649262623.7010279
DDD,88,Down,1649262623.9423645
DDD,88,Up,1649262624.0205076
DDD,84,Down,1649262625.147376
DDD,84,Up,1649262625.269189
DDD,72,Down,1649262625.4560351
DDD,72,Up,1649262625.510319
DDD,190,Down,1649262626.7544723
DDD,190,Up,1649262626.7978873
DDD,32,Down,1649262626.8968775
DDD,32,Up,1649262627.0047307
DDD,71,Down,1649262627.5993693
DDD,71,Up,1649262627.6852243
DDD,65,Down,1649262627.8120074
DDD,65,Up,1649262627.9466372
DDD,84,Down,1649262628.8256955
DDD,84,Up,1649262628.921633
DDD,72,Down,1649262629.0281298
DDD,72,Up,1649262629.090695
DDD,69,Down,1649262629.4995294
DDD,69,Up,1649262629.5840626
DDD,82,Down,1649262629.710194
DDD,82,Up,1649262629.7928593
DDD,73,Down,1649262629.8712518
DDD,73,Up,1649262629.943388
DDD,78,Down,1649262630.1212573
DDD,78,Up,1649262630.1903145
DDD,71,Down,1649262630.4983792
DDD,71,Up,1649262630.5782666
DDD,32,Down,1649262630.8821049
DDD,32,Up,1649262630.9522555
DDD,84,Down,1649262631.2973723
DDD,84,Up,1649262631.3816538
DDD,72,Down,1649262631.6912258
DDD,72,Up,1649262631.743249
DDD,73,Down,1649262631.908827
DDD,73,Up,1649262631.9924052
DDD,78,Down,1649262632.2241755
DDD,78,Up,1649262632.295607
DDD,71,Down,1649262632.6892107
DDD,71,Up,1649262632.7775242
DDD,32,Down,1649262633.325053
DDD,32,Up,1649262633.4082596
DDD,87,Down,1649262633.62916
DDD,87,Up,1649262633.7104259
DDD,72,Down,1649262634.1905031
DDD,72,Up,1649262634.2444134
DDD,69,Down,1649262634.5851347
DDD,69,Up,1649262634.6964824
DDD,82,Down,1649262635.2393053
DDD,69,Down,1649262635.3645942
DDD,82,Up,1649262635.385681
DDD,69,Up,1649262635.4553716
DDD,73,Down,1649262635.7344298
DDD,73,Up,1649262635.7354262
DDD,78,Down,1649262635.985178
DDD,78,Up,1649262636.082466
DDD,190,Down,1649262636.6712584
DDD,190,Up,1649262636.716193
DDD,32,Down,1649262636.8791103
DDD,32,Up,1649262636.9965365
DDD,83,Down,1649262637.3276477
DDD,83,Up,1649262637.4857767
DDD,72,Down,1649262637.825764
DDD,72,Up,1649262637.8882444
DDD,65,Down,1649262637.9667728
DDD,65,Up,1649262638.0932255
DDD,76,Down,1649262638.7125416
DDD,76,Up,1649262638.7667892
DDD,76,Down,1649262638.905717
DDD,76,Up,1649262638.9755902
DDD,32,Down,1649262639.0954463
DDD,32,Up,1649262639.1976366
DDD,84,Down,1649262639.511882
DDD,84,Up,1649262639.586972
DDD,72,Down,1649262639.6719084
DDD,72,Up,1649262639.7315102
DDD,69,Down,1649262639.861194
DDD,69,Up,1649262639.965537
DDD,77,Down,1649262640.306339
DDD,77,Up,1649262640.3548503
DDD,32,Down,1649262640.6561215
DDD,32,Up,1649262640.7624094
DDD,85,Down,1649262641.5745115
DDD,85,Up,1649262641.6446495
DDD,83,Down,1649262641.803134
DDD,83,Up,1649262641.9135122
DDD,32,Down,1649262642.894214
DDD,32,Up,1649262643.0583544
DDD,66,Down,1649262645.2755284
DDD,66,Up,1649262645.333317
DDD,69,Down,1649262645.4344938
DDD,69,Up,1649262645.5369117
DDD,82,Down,1649262648.0523596
DDD,82,Up,1649262648.1677399
DDD,73,Down,1649262649.8927507
DDD,73,Up,1649262650.012441
DDD,78,Down,1649262650.4593942
DDD,78,Up,1649262650.5233707
DDD,71,Down,1649262650.6454115
DDD,71,Up,1649262650.7103646
DDD,32,Down,1649262651.252498
DDD,32,Up,1649262651.3282864
DDD,72,Down,1649262651.708048
DDD,72,Up,1649262651.786466
DDD,65,Down,1649262651.815338
DDD,65,Up,1649262651.902926
DDD,84,Down,1649262652.0591214
DDD,84,Up,1649262652.1422591
DDD,72,Down,1649262653.3737762
DDD,72,Up,1649262653.4377623
DDD,8,Down,1649262658.088732
DDD,8,Up,1649262658.21323
DDD,8,Down,1649262658.269852
DDD,8,Up,1649262658.3656802
DDD,8,Down,1649262658.4567134
DDD,8,Up,1649262658.5514445
DDD,8,Down,1649262658.6475105
DDD,8,Up,1649262658.7532363
DDD,8,Down,1649262658.8598511
DDD,8,Up,1649262658.9737332
DDD,8,Down,1649262659.0992858
DDD,8,Up,1649262659.2022014
DDD,8,Down,1649262659.4285717
DDD,8,Up,1649262659.5492115
DDD,8,Down,1649262660.591926
DDD,8,Up,1649262660.7155013
DDD,8,Down,1649262660.9159403
DDD,8,Up,1649262661.0362854
DDD,65,Down,1649262661.2765594
DDD,65,Up,1649262661.398504
DDD,82,Down,1649262661.5932913
DDD,82,Up,1649262661.6844132
DDD,73,Down,1649262661.8597114
DDD,73,Up,1649262661.9316475
DDD,78,Down,1649262662.134929
DDD,78,Up,1649262662.2213113
DDD,71,Down,1649262663.5408256
DDD,71,Up,1649262663.6433623
DDD,32,Down,1649262664.0013537
DDD,32,Up,1649262664.0983887
DDD,72,Down,1649262664.251445
DDD,72,Up,1649262664.3313117
DDD,65,Down,1649262664.3705373
DDD,65,Up,1649262664.475557
DDD,84,Down,1649262664.712539
DDD,84,Up,1649262664.7844448
DDD,72,Down,1649262664.8786037
DDD,72,Up,1649262664.9334283
DDD,190,Down,1649262666.5211582
DDD,190,Up,1649262666.564303
DDD,32,Down,1649262666.6738725
DDD,32,Up,1649262666.7936635
DDD,65,Down,1649262667.4027038
DDD,65,Up,1649262667.5434368
DDD,70,Down,1649262668.1771305
DDD,70,Up,1649262668.2839434
DDD,84,Down,1649262668.6868448
DDD,84,Up,1649262668.7831807
DDD,69,Down,1649262668.879201
DDD,82,Down,1649262668.9999213
DDD,69,Up,1649262669.026745
DDD,82,Up,1649262669.1184375
DDD,32,Down,1649262669.359613
DDD,32,Up,1649262669.4326756
DDD,83,Down,1649262669.7682745
DDD,83,Up,1649262669.8512495
DDD,69,Down,1649262670.0246816
DDD,69,Up,1649262670.1235049
DDD,65,Down,1649262670.2418666
DDD,65,Up,1649262670.3622863
DDD,83,Down,1649262670.4843562
DDD,83,Up,1649262670.5831969
DDD,190,Down,1649262671.359943
DDD,190,Up,1649262671.417695
DDD,67,Down,1649262675.2757685
DDD,67,Up,1649262675.4033828
DDD,74,Down,1649262677.3434536
DDD,74,Up,1649262677.4312572
DDD,72,Down,1649262677.587384
DDD,72,Up,1649262677.675095
DDD,74,Down,1649262678.1965928
DDD,74,Up,1649262678.272615
DDD,82,Down,1649262678.317317
DDD,82,Up,1649262678.3783047
DDD,66,Down,1649262678.4425683
DDD,66,Up,1649262678.507915
DDD,89,Down,1649262678.6193278
DDD,89,Up,1649262678.7126215
DDD,32,Down,1649262678.8732624
DDD,32,Up,1649262678.9918156
DDD,76,Down,1649262679.446468
DDD,76,Up,1649262679.5234547
DDD,86,Down,1649262679.7196107
DDD,86,Up,1649262679.7950788
DDD,66,Down,1649262679.8596358
DDD,66,Up,1649262679.9426076
DDD,78,Down,1649262680.0493908
DDD,78,Up,1649262680.1221354
DDD,72,Down,1649262680.2193363
DDD,72,Up,1649262680.288522
DDD,66,Down,1649262680.3946126
DDD,66,Up,1649262680.4661667
DDD,81,Down,1649262680.4859772
DDD,81,Up,1649262680.6118827
DDD,32,Down,1649262680.9684873
DDD,32,Up,1649262681.0501332
DDD,70,Down,1649262681.232382
DDD,70,Up,1649262681.3295257
DDD,89,Down,1649262681.417586
DDD,89,Up,1649262681.4955146
DDD,76,Down,1649262681.7012022
DDD,76,Up,1649262681.794258
DDD,72,Down,1649262681.9413254
DDD,72,Up,1649262681.988204
DDD,84,Down,1649262682.100385
DDD,84,Up,1649262682.171114
DDD,84,Down,1649262682.2534382
DDD,84,Up,1649262682.3159776
DDD,68,Down,1649262682.4833508
DDD,68,Up,1649262682.5921614
DDD,66,Down,1649262682.6684997
DDD,66,Up,1649262682.7269099
DDD,88,Down,1649262682.766016
DDD,88,Up,1649262682.8243823
