user,keycode,event,time
Sasha,84,Up,1649676426.8953333
Sasha,72,Down,1649676427.3212278
Sasha,72,Up,1649676427.4319525
Sasha,69,Down,1649676427.7162988
Sasha,69,Up,1649676427.8961089
Sasha,73,Down,1649676428.1980667
Sasha,73,Up,1649676428.321443
Sasha,82,Down,1649676428.5033724
Sasha,82,Up,1649676428.584061
Sasha,191,Down,1649676429.8712652
Sasha,191,Up,1649676429.945318
Sasha,8,Down,1649676430.544671
Sasha,8,Up,1649676430.6380324
Sasha,190,Down,1649676430.8582554
Sasha,190,Up,1649676430.9376063
Sasha,32,Down,1649676431.6442106
Sasha,32,Up,1649676431.7562263
Sasha,65,Down,1649676432.2757008
Sasha,65,Up,1649676432.37568
Sasha,76,Down,1649676432.7882507
Sasha,76,Up,1649676432.907164
Sasha,76,Down,1649676433.1474226
Sasha,76,Up,1649676433.2741845
Sasha,32,Down,1649676434.070332
Sasha,32,Up,1649676434.1879077
Sasha,76,Down,1649676434.7272246
Sasha,76,Up,1649676434.8283134
Sasha,56,Down,1649676435.0415785
Sasha,56,Up,1649676435.116728
Sasha,8,Down,1649676436.7688932
Sasha,8,Up,1649676436.889315
Sasha,73,Down,1649676437.2302637
Sasha,73,Up,1649676437.3411326
Sasha,75,Down,1649676437.4483895
Sasha,75,Up,1649676437.5253177
Sasha,69,Down,1649676439.3623333
Sasha,69,Up,1649676439.4739342
Sasha,78,Down,1649676439.4883254
Sasha,78,Up,1649676439.6215296
Sasha,69,Down,1649676439.6374383
Sasha,69,Up,1649676439.7374446
Sasha,83,Down,1649676440.0251212
Sasha,83,Up,1649676440.1204793
Sasha,83,Down,1649676440.2306218
Sasha,83,Up,1649676440.3382027
Sasha,32,Down,1649676441.0403154
Sasha,32,Up,1649676441.1742613
Sasha,73,Down,1649676441.51036
Sasha,73,Up,1649676441.609503
Sasha,77,Down,1649676441.8385072
Sasha,77,Up,1649676441.9684792
Sasha,65,Down,1649676442.0662997
Sasha,65,Up,1649676442.2584038
Sasha,71,Down,1649676442.376095
Sasha,71,Up,1649676442.4804451
Sasha,69,Down,1649676442.6193147
Sasha,69,Up,1649676442.7103603
Sasha,190,Down,1649676445.0128558
Sasha,190,Up,1649676445.1072078
Sasha,32,Down,1649676445.6593146
Sasha,32,Up,1649676445.7852867
Sasha,83,Down,1649676446.4187014
Sasha,83,Up,1649676446.49932
Sasha,73,Down,1649676446.9685051
Sasha,73,Up,1649676447.0593922
Sasha,88,Down,1649676447.7548728
Sasha,88,Up,1649676447.8698676
Sasha,84,Down,1649676448.1180472
Sasha,84,Up,1649676448.191419
Sasha,72,Down,1649676448.3051405
Sasha,72,Up,1649676448.3835254
Sasha,190,Down,1649676450.5012906
Sasha,190,Up,1649676450.5933664
Sasha,32,Down,1649676451.369338
Sasha,32,Up,1649676451.499253
Sasha,71,Down,1649676452.2049417
Sasha,71,Up,1649676452.3281932
Sasha,65,Down,1649676452.6076765
Sasha,65,Up,1649676452.7382321
Sasha,84,Down,1649676452.9053674
Sasha,84,Up,1649676453.0081456
Sasha,72,Down,1649676453.1627495
Sasha,72,Up,1649676453.2812698
Sasha,69,Down,1649676453.3175817
Sasha,69,Up,1649676453.4062917
Sasha,82,Down,1649676453.5058315
Sasha,82,Up,1649676453.5965343
Sasha,73,Down,1649676455.9875169
Sasha,73,Up,1649676456.09284
Sasha,78,Down,1649676456.2767732
Sasha,78,Up,1649676456.2967913
Sasha,78,Down,1649676456.3162389
Sasha,78,Up,1649676456.3660822
Sasha,71,Down,1649676456.83918
