user,time,button,state,x,y
Nikita,1649452756.0083497,NoButton,Drag,1685,810
Nikita,1649452756.010347,NoButton,Drag,1684,811
Nikita,1649452756.0128093,NoButton,Drag,1683,812
Nikita,1649452756.0150793,NoButton,Drag,1682,813
Nikita,1649452756.016079,NoButton,Drag,1681,813
Nikita,1649452756.0178113,NoButton,Drag,1680,814
Nikita,1649452756.0196168,NoButton,Drag,1679,815
Nikita,1649452756.0218115,NoButton,Drag,1678,816
Nikita,1649452756.023835,NoButton,Drag,1677,817
Nikita,1649452756.0258346,NoButton,Drag,1676,818
Nikita,1649452756.0278354,NoButton,Drag,1675,819
Nikita,1649452756.0298355,NoButton,Drag,1674,819
Nikita,1649452756.030832,NoButton,Drag,1674,820
Nikita,1649452756.031831,NoButton,Drag,1673,820
Nikita,1649452756.0328326,NoButton,Drag,1673,821
Nikita,1649452756.033832,NoButton,Drag,1672,821
Nikita,1649452756.0348315,NoButton,Drag,1672,822
Nikita,1649452756.0358326,NoButton,Drag,1671,822
Nikita,1649452756.0368323,NoButton,Drag,1671,823
Nikita,1649452756.037832,NoButton,Drag,1670,823
Nikita,1649452756.0388315,NoButton,Drag,1670,824
Nikita,1649452756.0398316,NoButton,Drag,1669,824
Nikita,1649452756.040831,NoButton,Drag,1668,825
Nikita,1649452756.0418317,NoButton,Drag,1668,826
Nikita,1649452756.0428326,NoButton,Drag,1667,826
Nikita,1649452756.0438318,NoButton,Drag,1666,827
Nikita,1649452756.0458348,NoButton,Drag,1665,828
Nikita,1649452756.047837,NoButton,Drag,1664,829
Nikita,1649452756.049831,NoButton,Drag,1663,831
Nikita,1649452756.051809,NoButton,Drag,1662,832
Nikita,1649452756.0528264,NoButton,Drag,1662,833
Nikita,1649452756.0538259,NoButton,Drag,1661,833
Nikita,1649452756.0548258,NoButton,Drag,1660,834
Nikita,1649452756.0568297,NoButton,Drag,1659,835
Nikita,1649452756.0588083,NoButton,Drag,1658,836
Nikita,1649452756.060729,NoButton,Drag,1657,837
Nikita,1649452756.0628579,NoButton,Drag,1656,838
Nikita,1649452756.0638523,NoButton,Drag,1655,839
Nikita,1649452756.0659244,NoButton,Drag,1654,840
Nikita,1649452756.067854,NoButton,Drag,1653,841
Nikita,1649452756.0698564,NoButton,Drag,1652,842
Nikita,1649452756.0708544,NoButton,Drag,1651,842
Nikita,1649452756.0718539,NoButton,Drag,1651,843
Nikita,1649452756.072853,NoButton,Drag,1650,843
Nikita,1649452756.073854,NoButton,Drag,1650,844
Nikita,1649452756.0748532,NoButton,Drag,1649,844
Nikita,1649452756.0758529,NoButton,Drag,1649,845
Nikita,1649452756.0768535,NoButton,Drag,1648,846
Nikita,1649452756.0788581,NoButton,Drag,1647,847
Nikita,1649452756.0798535,NoButton,Drag,1645,847
Nikita,1649452756.0808532,NoButton,Drag,1645,848
Nikita,1649452756.0824726,NoButton,Drag,1644,848
Nikita,1649452756.0834694,NoButton,Drag,1644,849
Nikita,1649452756.0834694,NoButton,Drag,1643,850
Nikita,1649452756.085468,NoButton,Drag,1642,851
Nikita,1649452756.0864677,NoButton,Drag,1641,851
Nikita,1649452756.0874693,NoButton,Drag,1641,852
Nikita,1649452756.0884676,NoButton,Drag,1640,852
Nikita,1649452756.089468,NoButton,Drag,1640,853
Nikita,1649452756.0904694,NoButton,Drag,1639,853
Nikita,1649452756.0914695,NoButton,Drag,1638,854
Nikita,1649452756.0934663,NoButton,Drag,1637,855
Nikita,1649452756.0944672,NoButton,Drag,1637,856
Nikita,1649452756.0954676,NoButton,Drag,1636,856
Nikita,1649452756.0964675,NoButton,Drag,1635,857
Nikita,1649452756.0984714,NoButton,Drag,1634,858
Nikita,1649452756.100817,NoButton,Drag,1633,859
Nikita,1649452756.1018345,NoButton,Drag,1632,859
Nikita,1649452756.1028345,NoButton,Drag,1632,860
Nikita,1649452756.1038346,NoButton,Drag,1631,861
Nikita,1649452756.1058393,NoButton,Drag,1630,862
Nikita,1649452756.106835,NoButton,Drag,1629,862
Nikita,1649452756.107834,NoButton,Drag,1628,863
Nikita,1649452756.1088343,NoButton,Drag,1628,864
Nikita,1649452756.1098337,NoButton,Drag,1627,865
Nikita,1649452756.1118772,NoButton,Drag,1626,866
Nikita,1649452756.1138628,NoButton,Drag,1625,867
Nikita,1649452756.1148593,NoButton,Drag,1624,868
Nikita,1649452756.116858,NoButton,Drag,1623,869
Nikita,1649452756.117858,NoButton,Drag,1623,870
Nikita,1649452756.1188586,NoButton,Drag,1622,870
Nikita,1649452756.1198587,NoButton,Drag,1621,871
Nikita,1649452756.1218648,NoButton,Drag,1620,873
Nikita,1649452756.1238635,NoButton,Drag,1619,874
Nikita,1649452756.1248581,NoButton,Drag,1618,875
Nikita,1649452756.1268632,NoButton,Drag,1617,876
Nikita,1649452756.1278567,NoButton,Drag,1617,877
Nikita,1649452756.1288576,NoButton,Drag,1616,878
Nikita,1649452756.1298583,NoButton,Drag,1615,878
Nikita,1649452756.1308575,NoButton,Drag,1615,879
Nikita,1649452756.1318595,NoButton,Drag,1614,879
Nikita,1649452756.1328585,NoButton,Drag,1614,880
Nikita,1649452756.1338575,NoButton,Drag,1613,881
Nikita,1649452756.134858,NoButton,Drag,1612,881
Nikita,1649452756.1358576,NoButton,Drag,1612,882
Nikita,1649452756.1368,NoButton,Drag,1611,883
Nikita,1649452756.1377995,NoButton,Drag,1611,884
Nikita,1649452756.1388052,NoButton,Drag,1610,884
Nikita,1649452756.1398044,NoButton,Drag,1610,885
Nikita,1649452756.141814,NoButton,Drag,1609,886
Nikita,1649452756.1438043,NoButton,Drag,1608,887
Nikita,1649452756.1448052,NoButton,Drag,1608,888
Nikita,1649452756.1478045,NoButton,Drag,1606,889
Nikita,1649452756.1488075,NoButton,Drag,1606,890
Nikita,1649452756.1498063,NoButton,Drag,1605,891
Nikita,1649452756.1508083,NoButton,Drag,1605,892
Nikita,1649452756.1518126,NoButton,Drag,1604,893
Nikita,1649452756.1528077,NoButton,Drag,1602,894
Nikita,1649452756.1538064,NoButton,Drag,1602,895
Nikita,1649452756.154806,NoButton,Drag,1601,896
Nikita,1649452756.1558075,NoButton,Drag,1600,897
Nikita,1649452756.157806,NoButton,Drag,1599,898
Nikita,1649452756.158805,NoButton,Drag,1599,899
Nikita,1649452756.1598048,NoButton,Drag,1598,900
Nikita,1649452756.1618059,NoButton,Drag,1597,901
Nikita,1649452756.162806,NoButton,Drag,1597,902
Nikita,1649452756.1638074,NoButton,Drag,1596,903
Nikita,1649452756.165808,NoButton,Drag,1595,904
Nikita,1649452756.166808,NoButton,Drag,1595,905
Nikita,1649452756.1678076,NoButton,Drag,1594,906
Nikita,1649452756.1688082,NoButton,Drag,1594,907
Nikita,1649452756.1698084,NoButton,Drag,1593,907
Nikita,1649452756.1708078,NoButton,Drag,1592,908
Nikita,1649452756.1718075,NoButton,Drag,1592,909
Nikita,1649452756.1728053,NoButton,Drag,1591,909
Nikita,1649452756.1738055,NoButton,Drag,1591,910
Nikita,1649452756.1748054,NoButton,Drag,1590,911
Nikita,1649452756.1758058,NoButton,Drag,1590,912
Nikita,1649452756.176805,NoButton,Drag,1589,912
Nikita,1649452756.177806,NoButton,Drag,1589,913
Nikita,1649452756.1788228,NoButton,Drag,1588,914
Nikita,1649452756.180816,NoButton,Drag,1587,916
Nikita,1649452756.1828055,NoButton,Drag,1586,917
Nikita,1649452756.1838057,NoButton,Drag,1586,918
Nikita,1649452756.1848078,NoButton,Drag,1585,918
Nikita,1649452756.1858058,NoButton,Drag,1585,919
Nikita,1649452756.186806,NoButton,Drag,1585,920
Nikita,1649452756.1878054,NoButton,Drag,1584,920
Nikita,1649452756.1888053,NoButton,Drag,1584,921
Nikita,1649452756.189805,NoButton,Drag,1583,922
Nikita,1649452756.191932,NoButton,Drag,1582,923
Nikita,1649452756.1934469,NoButton,Drag,1582,924
Nikita,1649452756.1944485,NoButton,Drag,1581,924
Nikita,1649452756.1954474,NoButton,Drag,1580,925
Nikita,1649452756.1964488,NoButton,Drag,1580,926
Nikita,1649452756.1974487,NoButton,Drag,1579,926
Nikita,1649452756.1984503,NoButton,Drag,1579,927
Nikita,1649452756.1994522,NoButton,Drag,1578,927
Nikita,1649452756.2004483,NoButton,Drag,1578,928
Nikita,1649452756.2024581,NoButton,Drag,1577,929
Nikita,1649452756.204448,NoButton,Drag,1576,930
Nikita,1649452756.206459,NoButton,Drag,1576,931
Nikita,1649452756.2074494,NoButton,Drag,1575,931
Nikita,1649452756.2094615,NoButton,Drag,1574,932
Nikita,1649452756.2114577,NoButton,Drag,1574,933
Nikita,1649452756.2124496,NoButton,Drag,1573,933
Nikita,1649452756.2144475,NoButton,Drag,1573,934
Nikita,1649452756.21545,NoButton,Drag,1572,934
Nikita,1649452756.2164497,NoButton,Drag,1572,935
Nikita,1649452756.219455,NoButton,Drag,1571,936
Nikita,1649452756.2224553,NoButton,Drag,1570,936
Nikita,1649452756.2234483,NoButton,Drag,1570,937
Nikita,1649452756.2274551,NoButton,Drag,1569,938
Nikita,1649452756.2314491,NoButton,Drag,1568,938
Nikita,1649452756.2324524,NoButton,Drag,1568,939
Nikita,1649452756.2354488,NoButton,Drag,1567,939
Nikita,1649452756.2364483,NoButton,Drag,1567,940
Nikita,1649452756.2394547,NoButton,Drag,1566,940
Nikita,1649452756.2414596,NoButton,Drag,1566,941
Nikita,1649452756.243457,NoButton,Drag,1565,941
Nikita,1649452756.2474585,NoButton,Drag,1565,942
Nikita,1649452756.248449,NoButton,Drag,1564,942
Nikita,1649452756.2524555,NoButton,Drag,1563,943
Nikita,1649452756.2578084,NoButton,Drag,1562,943
Nikita,1649452756.2618105,NoButton,Drag,1562,944
Nikita,1649452756.263831,NoButton,Drag,1561,944
Nikita,1649452756.269915,NoButton,Drag,1559,944
Nikita,1649452756.2713752,NoButton,Drag,1559,945
Nikita,1649452756.2763903,NoButton,Drag,1558,945
Nikita,1649452756.2823808,NoButton,Drag,1557,945
Nikita,1649452756.2853894,NoButton,Drag,1557,946
Nikita,1649452756.2908614,NoButton,Drag,1556,946
Nikita,1649452756.2998807,NoButton,Drag,1555,946
Nikita,1649452756.307809,NoButton,Drag,1554,947
Nikita,1649452756.3186164,NoButton,Drag,1553,947
Nikita,1649452756.3286114,NoButton,Drag,1553,948
Nikita,1649452756.329605,NoButton,Drag,1552,948
Nikita,1649452756.3416984,NoButton,Drag,1551,948
Nikita,1649452756.3516953,NoButton,Drag,1551,949
Nikita,1649452756.3526864,NoButton,Drag,1550,949
Nikita,1649452756.3630822,NoButton,Drag,1549,949
Nikita,1649452756.3677993,NoButton,Drag,1549,950
Nikita,1649452756.370815,NoButton,Drag,1548,950
Nikita,1649452756.3778145,NoButton,Drag,1547,951
Nikita,1649452756.384804,NoButton,Drag,1546,951
Nikita,1649452756.387824,NoButton,Drag,1546,952
Nikita,1649452756.390838,NoButton,Drag,1545,952
Nikita,1649452756.3975568,NoButton,Drag,1544,953
Nikita,1649452756.4025571,NoButton,Drag,1543,953
Nikita,1649452756.4055634,NoButton,Drag,1543,954
Nikita,1649452756.409563,NoButton,Drag,1542,954
Nikita,1649452756.4140913,NoButton,Drag,1542,955
Nikita,1649452756.4150953,NoButton,Drag,1541,955
Nikita,1649452756.42061,NoButton,Drag,1540,955
Nikita,1649452756.4215982,NoButton,Drag,1540,956
Nikita,1649452756.4266672,NoButton,Drag,1539,956
Nikita,1649452756.4286556,NoButton,Drag,1539,957
Nikita,1649452756.4336636,NoButton,Drag,1538,957
Nikita,1649452756.4378073,NoButton,Drag,1538,959
Nikita,1649452756.4426663,NoButton,Drag,1537,959
Nikita,1649452756.4456728,NoButton,Drag,1537,960
Nikita,1649452756.4496682,NoButton,Drag,1536,960
Nikita,1649452756.4536657,NoButton,Drag,1536,961
Nikita,1649452756.4576743,NoButton,Drag,1535,961
Nikita,1649452756.4630873,NoButton,Drag,1535,962
Nikita,1649452756.466809,NoButton,Drag,1534,962
Nikita,1649452756.4748008,NoButton,Drag,1534,963
Nikita,1649452756.4768014,NoButton,Drag,1533,963
Nikita,1649452756.4868162,NoButton,Drag,1532,963
Nikita,1649452756.4898212,NoButton,Drag,1532,964
Nikita,1649452756.5008173,NoButton,Drag,1531,964
Nikita,1649452756.5078135,NoButton,Drag,1531,965
Nikita,1649452756.5158074,NoButton,Drag,1530,965
Nikita,1649452756.530807,NoButton,Drag,1530,966
Nikita,1649452756.5328083,NoButton,Drag,1529,966
Nikita,1649452756.5598466,NoButton,Drag,1528,966
Nikita,1649452756.6476767,(4, 2, 0),Released,1528,966
Nikita,1649452756.7452157,(4, 2, 0),Pressed,1528,966
Nikita,1649452757.0603163,NoButton,Drag,1528,966
Nikita,1649452757.063319,NoButton,Drag,1527,966
Nikita,1649452757.066306,NoButton,Drag,1527,965
Nikita,1649452757.0729737,NoButton,Drag,1527,964
Nikita,1649452757.075801,NoButton,Drag,1526,964
Nikita,1649452757.0798151,NoButton,Drag,1526,963
Nikita,1649452757.0838153,NoButton,Drag,1525,963
Nikita,1649452757.0848064,NoButton,Drag,1525,962
Nikita,1649452757.0898066,NoButton,Drag,1524,961
Nikita,1649452757.0938141,NoButton,Drag,1523,960
Nikita,1649452757.0968163,NoButton,Drag,1522,960
Nikita,1649452757.0978057,NoButton,Drag,1522,958
Nikita,1649452757.0998056,NoButton,Drag,1521,958
Nikita,1649452757.1018102,NoButton,Drag,1521,957
Nikita,1649452757.102827,NoButton,Drag,1520,957
Nikita,1649452757.1048286,NoButton,Drag,1519,957
Nikita,1649452757.10583,NoButton,Drag,1519,956
Nikita,1649452757.1068292,NoButton,Drag,1517,956
Nikita,1649452757.1098323,NoButton,Drag,1516,955
Nikita,1649452757.1118083,NoButton,Drag,1515,955
Nikita,1649452757.1128237,NoButton,Drag,1514,954
Nikita,1649452757.1148233,NoButton,Drag,1513,954
Nikita,1649452757.1168308,NoButton,Drag,1512,953
Nikita,1649452757.117824,NoButton,Drag,1511,953
Nikita,1649452757.119828,NoButton,Drag,1510,952
Nikita,1649452757.1208274,NoButton,Drag,1509,952
Nikita,1649452757.122825,NoButton,Drag,1508,951
Nikita,1649452757.1238241,NoButton,Drag,1507,951
Nikita,1649452757.1248236,NoButton,Drag,1506,951
Nikita,1649452757.1268272,NoButton,Drag,1505,950
Nikita,1649452757.1278236,NoButton,Drag,1504,950
Nikita,1649452757.1288235,NoButton,Drag,1503,950
Nikita,1649452757.1298234,NoButton,Drag,1502,949
Nikita,1649452757.1308239,NoButton,Drag,1501,949
Nikita,1649452757.131826,NoButton,Drag,1500,949
Nikita,1649452757.1328254,NoButton,Drag,1499,948
Nikita,1649452757.1338253,NoButton,Drag,1498,948
Nikita,1649452757.1348243,NoButton,Drag,1497,948
Nikita,1649452757.1358256,NoButton,Drag,1496,947
Nikita,1649452757.136826,NoButton,Drag,1495,947
Nikita,1649452757.137825,NoButton,Drag,1494,946
Nikita,1649452757.1388237,NoButton,Drag,1493,946
Nikita,1649452757.139824,NoButton,Drag,1492,945
Nikita,1649452757.140801,NoButton,Drag,1491,945
Nikita,1649452757.1418004,NoButton,Drag,1490,945
Nikita,1649452757.1428056,NoButton,Drag,1488,945
Nikita,1649452757.1438055,NoButton,Drag,1487,944
Nikita,1649452757.1448052,NoButton,Drag,1486,944
Nikita,1649452757.1458056,NoButton,Drag,1485,943
Nikita,1649452757.146806,NoButton,Drag,1482,943
Nikita,1649452757.1478055,NoButton,Drag,1481,942
Nikita,1649452757.1488075,NoButton,Drag,1480,942
Nikita,1649452757.1498082,NoButton,Drag,1479,942
Nikita,1649452757.1508076,NoButton,Drag,1477,941
Nikita,1649452757.151809,NoButton,Drag,1476,941
Nikita,1649452757.1528091,NoButton,Drag,1473,940
Nikita,1649452757.1538064,NoButton,Drag,1472,939
Nikita,1649452757.1548054,NoButton,Drag,1469,939
Nikita,1649452757.155805,NoButton,Drag,1468,939
Nikita,1649452757.156805,NoButton,Drag,1466,938
Nikita,1649452757.1578052,NoButton,Drag,1464,938
Nikita,1649452757.1588058,NoButton,Drag,1463,937
Nikita,1649452757.1598058,NoButton,Drag,1461,937
Nikita,1649452757.1608062,NoButton,Drag,1460,936
Nikita,1649452757.1618056,NoButton,Drag,1457,936
Nikita,1649452757.1628058,NoButton,Drag,1456,935
Nikita,1649452757.1638052,NoButton,Drag,1455,935
Nikita,1649452757.1648068,NoButton,Drag,1453,933
Nikita,1649452757.1658077,NoButton,Drag,1451,933
Nikita,1649452757.1678083,NoButton,Drag,1447,932
Nikita,1649452757.1688075,NoButton,Drag,1446,931
Nikita,1649452757.1698065,NoButton,Drag,1444,931
Nikita,1649452757.1698065,NoButton,Drag,1441,930
Nikita,1649452757.170806,NoButton,Drag,1439,930
Nikita,1649452757.171806,NoButton,Drag,1436,929
Nikita,1649452757.1728053,NoButton,Drag,1434,929
Nikita,1649452757.173805,NoButton,Drag,1432,927
Nikita,1649452757.1748052,NoButton,Drag,1429,926
Nikita,1649452757.175805,NoButton,Drag,1428,926
Nikita,1649452757.176805,NoButton,Drag,1426,925
Nikita,1649452757.177805,NoButton,Drag,1424,925
Nikita,1649452757.1788049,NoButton,Drag,1421,924
Nikita,1649452757.1798053,NoButton,Drag,1419,923
Nikita,1649452757.180806,NoButton,Drag,1416,923
Nikita,1649452757.181806,NoButton,Drag,1414,921
Nikita,1649452757.1838088,NoButton,Drag,1410,920
Nikita,1649452757.18481,NoButton,Drag,1408,919
Nikita,1649452757.1858082,NoButton,Drag,1403,918
Nikita,1649452757.1868074,NoButton,Drag,1400,916
Nikita,1649452757.187807,NoButton,Drag,1398,916
Nikita,1649452757.188806,NoButton,Drag,1396,915
Nikita,1649452757.189806,NoButton,Drag,1392,914
Nikita,1649452757.1908057,NoButton,Drag,1388,913
Nikita,1649452757.1918063,NoButton,Drag,1385,911
Nikita,1649452757.1928067,NoButton,Drag,1383,910
Nikita,1649452757.193806,NoButton,Drag,1382,910
Nikita,1649452757.1948078,NoButton,Drag,1379,909
Nikita,1649452757.195807,NoButton,Drag,1375,908
Nikita,1649452757.1968067,NoButton,Drag,1372,906
Nikita,1649452757.1982286,NoButton,Drag,1370,906
Nikita,1649452757.1997583,NoButton,Drag,1367,905
Nikita,1649452757.2007575,NoButton,Drag,1365,904
Nikita,1649452757.2017581,NoButton,Drag,1358,901
Nikita,1649452757.2027571,NoButton,Drag,1352,898
Nikita,1649452757.2047565,NoButton,Drag,1350,897
Nikita,1649452757.2047565,NoButton,Drag,1346,896
Nikita,1649452757.2057545,NoButton,Drag,1344,896
Nikita,1649452757.206755,NoButton,Drag,1340,895
Nikita,1649452757.2077549,NoButton,Drag,1334,892
Nikita,1649452757.208754,NoButton,Drag,1330,890
Nikita,1649452757.2097542,NoButton,Drag,1328,889
Nikita,1649452757.2108002,NoButton,Drag,1325,889
Nikita,1649452757.2117999,NoButton,Drag,1321,888
Nikita,1649452757.212758,NoButton,Drag,1319,887
Nikita,1649452757.2137628,NoButton,Drag,1316,885
Nikita,1649452757.2157655,NoButton,Drag,1312,884
Nikita,1649452757.216766,NoButton,Drag,1303,880
Nikita,1649452757.2177663,NoButton,Drag,1299,879
Nikita,1649452757.2184863,NoButton,Drag,1298,879
Nikita,1649452757.2194943,NoButton,Drag,1294,877
Nikita,1649452757.220495,NoButton,Drag,1290,876
Nikita,1649452757.2214944,NoButton,Drag,1285,873
Nikita,1649452757.2224946,NoButton,Drag,1281,872
Nikita,1649452757.2234952,NoButton,Drag,1277,871
Nikita,1649452757.2244968,NoButton,Drag,1276,870
Nikita,1649452757.2254946,NoButton,Drag,1272,868
Nikita,1649452757.2264957,NoButton,Drag,1268,867
Nikita,1649452757.2274954,NoButton,Drag,1266,866
Nikita,1649452757.228494,NoButton,Drag,1262,866
Nikita,1649452757.2294946,NoButton,Drag,1256,863
Nikita,1649452757.2324948,NoButton,Drag,1252,861
Nikita,1649452757.2334955,NoButton,Drag,1244,858
Nikita,1649452757.2334955,NoButton,Drag,1243,857
Nikita,1649452757.2344947,NoButton,Drag,1239,856
Nikita,1649452757.235501,NoButton,Drag,1234,854
Nikita,1649452757.2364953,NoButton,Drag,1231,853
Nikita,1649452757.237495,NoButton,Drag,1229,852
Nikita,1649452757.2384949,NoButton,Drag,1223,850
Nikita,1649452757.2394958,NoButton,Drag,1221,849
Nikita,1649452757.2404933,NoButton,Drag,1217,848
Nikita,1649452757.2414951,NoButton,Drag,1215,847
Nikita,1649452757.242495,NoButton,Drag,1207,844
Nikita,1649452757.243495,NoButton,Drag,1203,842
Nikita,1649452757.2444956,NoButton,Drag,1202,841
Nikita,1649452757.2454944,NoButton,Drag,1198,840
Nikita,1649452757.2474964,NoButton,Drag,1195,839
Nikita,1649452757.248498,NoButton,Drag,1190,836
Nikita,1649452757.248498,NoButton,Drag,1187,835
Nikita,1649452757.249495,NoButton,Drag,1183,833
Nikita,1649452757.2504969,NoButton,Drag,1182,833
Nikita,1649452757.251495,NoButton,Drag,1178,832
Nikita,1649452757.2524955,NoButton,Drag,1175,830
Nikita,1649452757.2534952,NoButton,Drag,1168,827
Nikita,1649452757.2544966,NoButton,Drag,1164,825
Nikita,1649452757.2554944,NoButton,Drag,1163,824
Nikita,1649452757.2564936,NoButton,Drag,1159,823
Nikita,1649452757.2574937,NoButton,Drag,1157,822
Nikita,1649452757.2584956,NoButton,Drag,1154,821
Nikita,1649452757.2594962,NoButton,Drag,1151,819
Nikita,1649452757.2604947,NoButton,Drag,1145,816
Nikita,1649452757.2614949,NoButton,Drag,1142,814
Nikita,1649452757.2624938,NoButton,Drag,1138,813
Nikita,1649452757.2634943,NoButton,Drag,1136,811
Nikita,1649452757.264494,NoButton,Drag,1132,810
Nikita,1649452757.2654943,NoButton,Drag,1128,807
Nikita,1649452757.266496,NoButton,Drag,1124,805
Nikita,1649452757.2674952,NoButton,Drag,1120,803
Nikita,1649452757.268495,NoButton,Drag,1117,802
Nikita,1649452757.2694957,NoButton,Drag,1115,799
Nikita,1649452757.2708004,NoButton,Drag,1109,797
Nikita,1649452757.2718062,NoButton,Drag,1108,797
Nikita,1649452757.2728062,NoButton,Drag,1106,794
Nikita,1649452757.2738059,NoButton,Drag,1102,793
Nikita,1649452757.2748063,NoButton,Drag,1099,792
Nikita,1649452757.275807,NoButton,Drag,1097,789
Nikita,1649452757.2768073,NoButton,Drag,1091,786
Nikita,1649452757.2778094,NoButton,Drag,1088,784
Nikita,1649452757.2788086,NoButton,Drag,1084,782
Nikita,1649452757.279808,NoButton,Drag,1082,781
Nikita,1649452757.2808075,NoButton,Drag,1079,779
Nikita,1649452757.281811,NoButton,Drag,1074,776
Nikita,1649452757.2828083,NoButton,Drag,1071,773
Nikita,1649452757.283808,NoButton,Drag,1067,772
Nikita,1649452757.2848074,NoButton,Drag,1065,769
Nikita,1649452757.2858083,NoButton,Drag,1061,768
Nikita,1649452757.2868073,NoButton,Drag,1057,765
Nikita,1649452757.287807,NoButton,Drag,1053,763
Nikita,1649452757.288807,NoButton,Drag,1050,761
Nikita,1649452757.2898066,NoButton,Drag,1048,759
Nikita,1649452757.2908068,NoButton,Drag,1044,758
Nikita,1649452757.291807,NoButton,Drag,1040,755
Nikita,1649452757.2928064,NoButton,Drag,1036,752
Nikita,1649452757.2938101,NoButton,Drag,1032,751
Nikita,1649452757.2948072,NoButton,Drag,1029,748
Nikita,1649452757.2958066,NoButton,Drag,1027,747
Nikita,1649452757.2968066,NoButton,Drag,1023,744
Nikita,1649452757.297806,NoButton,Drag,1022,744
Nikita,1649452757.2988086,NoButton,Drag,1019,742
Nikita,1649452757.2998083,NoButton,Drag,1011,737
Nikita,1649452757.300807,NoButton,Drag,1007,736
Nikita,1649452757.3018072,NoButton,Drag,1005,734
Nikita,1649452757.3028064,NoButton,Drag,1004,732
Nikita,1649452757.3038065,NoButton,Drag,1002,731
Nikita,1649452757.3048067,NoButton,Drag,998,729
Nikita,1649452757.3058066,NoButton,Drag,992,726
Nikita,1649452757.306806,NoButton,Drag,989,725
Nikita,1649452757.3078067,NoButton,Drag,987,723
Nikita,1649452757.3088064,NoButton,Drag,984,721
Nikita,1649452757.3098092,NoButton,Drag,980,719
Nikita,1649452757.3108075,NoButton,Drag,976,715
Nikita,1649452757.311807,NoButton,Drag,972,714
Nikita,1649452757.3128068,NoButton,Drag,970,713
Nikita,1649452757.3138058,NoButton,Drag,967,710
Nikita,1649452757.3148088,NoButton,Drag,963,709
Nikita,1649452757.3158076,NoButton,Drag,961,708
Nikita,1649452757.316808,NoButton,Drag,960,707
Nikita,1649452757.3178074,NoButton,Drag,958,706
Nikita,1649452757.3188078,NoButton,Drag,954,704
Nikita,1649452757.3198078,NoButton,Drag,950,701
Nikita,1649452757.320807,NoButton,Drag,946,700
Nikita,1649452757.3218062,NoButton,Drag,943,698
Nikita,1649452757.3228064,NoButton,Drag,941,696
Nikita,1649452757.323806,NoButton,Drag,940,696
Nikita,1649452757.324806,NoButton,Drag,937,695
Nikita,1649452757.325807,NoButton,Drag,935,693
Nikita,1649452757.3268068,NoButton,Drag,931,691
Nikita,1649452757.3278065,NoButton,Drag,928,689
Nikita,1649452757.3288064,NoButton,Drag,926,688
Nikita,1649452757.3298063,NoButton,Drag,923,686
Nikita,1649452757.3308067,NoButton,Drag,921,685
Nikita,1649452757.3318088,NoButton,Drag,918,684
Nikita,1649452757.3328085,NoButton,Drag,916,683
Nikita,1649452757.3338075,NoButton,Drag,913,680
Nikita,1649452757.3348076,NoButton,Drag,912,680
Nikita,1649452757.3358064,NoButton,Drag,911,679
Nikita,1649452757.3368063,NoButton,Drag,909,678
Nikita,1649452757.3378062,NoButton,Drag,905,677
Nikita,1649452757.338806,NoButton,Drag,901,672
Nikita,1649452757.3398058,NoButton,Drag,899,671
Nikita,1649452757.3408072,NoButton,Drag,896,670
Nikita,1649452757.341807,NoButton,Drag,892,667
Nikita,1649452757.3428066,NoButton,Drag,890,666
Nikita,1649452757.3438063,NoButton,Drag,887,664
Nikita,1649452757.344807,NoButton,Drag,885,662
Nikita,1649452757.3458066,NoButton,Drag,884,661
Nikita,1649452757.346806,NoButton,Drag,881,660
Nikita,1649452757.347807,NoButton,Drag,879,659
Nikita,1649452757.3488088,NoButton,Drag,875,655
Nikita,1649452757.3498075,NoButton,Drag,872,654
Nikita,1649452757.3508072,NoButton,Drag,870,652
Nikita,1649452757.3518066,NoButton,Drag,867,650
Nikita,1649452757.3528063,NoButton,Drag,865,649
Nikita,1649452757.3538063,NoButton,Drag,862,646
Nikita,1649452757.3548062,NoButton,Drag,860,645
Nikita,1649452757.3558095,NoButton,Drag,857,642
Nikita,1649452757.3568087,NoButton,Drag,856,642
Nikita,1649452757.357807,NoButton,Drag,854,640
Nikita,1649452757.358807,NoButton,Drag,851,639
Nikita,1649452757.359806,NoButton,Drag,847,635
Nikita,1649452757.3618176,NoButton,Drag,845,632
Nikita,1649452757.3628063,NoButton,Drag,842,631
Nikita,1649452757.3638067,NoButton,Drag,838,627
Nikita,1649452757.3648086,NoButton,Drag,837,626
Nikita,1649452757.3658073,NoButton,Drag,835,624
Nikita,1649452757.3668075,NoButton,Drag,832,622
Nikita,1649452757.3677685,NoButton,Drag,831,621
Nikita,1649452757.3687768,NoButton,Drag,829,620
Nikita,1649452757.3697755,NoButton,Drag,826,617
Nikita,1649452757.3707771,NoButton,Drag,824,615
Nikita,1649452757.3717754,NoButton,Drag,821,613
Nikita,1649452757.3727753,NoButton,Drag,819,611
Nikita,1649452757.373775,NoButton,Drag,818,610
Nikita,1649452757.3747768,NoButton,Drag,816,609
Nikita,1649452757.3757763,NoButton,Drag,814,606
Nikita,1649452757.3767757,NoButton,Drag,812,605
Nikita,1649452757.3776145,NoButton,Drag,811,603
Nikita,1649452757.3786223,NoButton,Drag,810,603
Nikita,1649452757.379623,NoButton,Drag,807,600
